,asteroid,X,Y,Z
362,DES=+2000497.csv,297983070.2516785,11397316.73794889,-2040589.062604641
363,DES=+2000497.csv,297837624.4054347,13463749.99808456,-1865339.392965935
364,DES=+2000497.csv,297681048.2962654,15529679.5900587,-1690020.123785466
365,DES=+2000497.csv,297513341.3857136,17595027.94834451,-1514637.77363347
366,DES=+2000497.csv,297334503.9286692,19659717.46248082,-1339198.872814768
367,DES=+2000497.csv,297144536.9746366,21723670.48780686,-1163709.962478186
368,DES=+2000497.csv,296943442.3688134,23786809.35622746,-988177.5937215202
369,DES=+2000497.csv,296731222.752976,25849056.38700462,-812608.3266923763
370,DES=+2000497.csv,296507881.5661744,27910333.89757127,-637008.7296852022
371,DES=+2000497.csv,296273423.0452333,29970564.2143632,-461385.3782348894
372,DES=+2000497.csv,296027852.2250602,32029669.6836647,-285744.8542072829
373,DES=+2000497.csv,295771174.9387601,34087572.68246402,-110093.7448869552
374,DES=+2000497.csv,295503397.8175552,36144195.62931411,65561.35793740302
375,DES=+2000497.csv,295224528.2905115,38199460.99519452,241213.8588895909
376,DES=+2000497.csv,294934574.5840711,40253291.31437013,416857.1599241477
377,DES=+2000497.csv,294633545.7213893,42305609.19524234,592484.6612458564
378,DES=+2000497.csv,294321451.5214795,44356337.33118854,768089.7622301411
379,DES=+2000497.csv,293998302.5981646,46405398.51138546,943665.8623438962
380,DES=+2000497.csv,293664110.3588342,48452715.63161201,1119206.362066451
381,DES=+2000497.csv,293318887.0030128,50498211.70502758,1294704.663810201
382,DES=+2000497.csv,292962645.5207349,52541809.87292141,1470154.172840487
383,DES=+2000497.csv,292595399.6907323,54583433.41542898,1645548.298194367
384,DES=+2000497.csv,292217164.0784323,56623005.76221132,1820880.453597803
385,DES=+2000497.csv,291827954.0337709,58660450.50309367,1996144.058380857
386,DES=+2000497.csv,291427785.688821,60695691.39865956,2171332.538390569
387,DES=+2000497.csv,291016675.9552386,62728652.39079731,2346439.326900963
388,DES=+2000497.csv,290594642.5215298,64759257.61319581,2521457.865519997
389,DES=+2000497.csv,290161703.8501399,66787431.40178752,2696381.605092991
390,DES=+2000497.csv,289717879.1743675,68813098.30513601,2871204.006602246
391,DES=+2000497.csv,289263188.4951059,70836183.09476863,3045918.542062934
392,DES=+2000497.csv,288797652.5774135,72856610.77545129,3220518.695414655
393,DES=+2000497.csv,288321292.9469122,74874306.59540772,3394997.963409349
394,DES=+2000497.csv,287834131.8860183,76889196.0564822,3569349.856495123
395,DES=+2000497.csv,287336192.4299986,78901204.92424774,3743567.899696779
396,DES=+2000497.csv,286827498.3628527,80910259.23805934,3917645.633493379
397,DES=+2000497.csv,286308074.2130122,82916285.32105228,4091576.614693314
398,DES=+2000497.csv,285777945.2488592,84919209.7900814,4265354.4173076
399,DES=+2000497.csv,285237137.4740431,86918959.56559908,4438972.633421831
400,DES=+2000497.csv,284685677.6225966,88915461.88146044,4612424.874066893
401,DES=+2000497.csv,284123593.1538434,90908644.29464388,4785704.770088438
402,DES=+2000497.csv,283550912.2470906,92898434.69487104,4958805.973014046
403,DES=+2000497.csv,282967663.7961096,94884761.31410678,5131722.155916914
404,DES=+2000497.csv,282373877.4034107,96867552.7359205,5304447.01427386
405,DES=+2000497.csv,281769583.3743212,98846737.90468994,5476974.266815759
406,DES=+2000497.csv,281154812.7108897,100822246.1346341,5649297.65636719
407,DES=+2000497.csv,280529597.1056336,102794007.1186677,5821410.950673573
408,DES=+2000497.csv,279893968.9351488,104761950.9370757,5993307.94321382
409,DES=+2000497.csv,279247961.2536068,106726008.0660112,6164982.453997202
410,DES=+2000497.csv,278591607.7861477,108686109.385829,6336428.33034423
411,DES=+2000497.csv,277924942.9221841,110642186.189264,6507639.447651818
412,DES=+2000497.csv,277248001.7086176,112594170.1894683,6678609.710143514
413,DES=+2000497.csv,276560819.8429682,114541993.5279166,6849333.05160597
414,DES=+2000497.csv,275863433.6664149,116485588.7821898,7019803.43611268
415,DES=+2000497.csv,275155880.156742,118424888.973638,7190014.858736396
416,DES=+2000497.csv,274438196.921185,120359827.5749283,7359961.346250623
417,DES=+2000497.csv,273710422.1891736,122290338.5174728,7529636.957821198
418,DES=+2000497.csv,272972594.8049656,124216356.1987371,7699035.785688102
419,DES=+2000497.csv,272224754.220172,126137815.4894218,7868151.955837674
420,DES=+2000497.csv,271466940.4861722,128054651.7405152,8036979.628665127
421,DES=+2000497.csv,270699194.2464191,129966800.7902089,8205512.999627151
422,DES=+2000497.csv,269921556.7286376,131874198.9706748,8373746.299884342
423,DES=+2000497.csv,269134069.7369179,133776783.1146964,8541673.796933189
424,DES=+2000497.csv,268336775.6437083,135674490.562152,8709289.795227058
425,DES=+2000497.csv,267529717.3817112,137567259.1663457,8876588.636786073
426,DES=+2000497.csv,266712938.4356846,139455027.3001837,9043564.701795422
427,DES=+2000497.csv,265886482.834157,141337733.8621928,9210212.409191929
428,DES=+2000497.csv,265050395.1410565,143215318.28238,9376526.217238247
429,DES=+2000497.csv,264204720.4472606,145087720.5279307,9542500.624085046
430,DES=+2000497.csv,263349504.3620712,146954881.1087442,9708130.16832035
431,DES=+2000497.csv,262484793.0046169,148816741.0828061,9873409.429506317
432,DES=+2000497.csv,261610632.9951899,150673242.0613958,10038333.02870288
433,DES=+2000497.csv,260727071.44652,152524326.2141288,10202895.62897864
434,DES=+2000497.csv,259834155.9549886,154369936.2738332,10367091.93590818
435,DES=+2000497.csv,258931934.59179,156210015.5412599,10530916.6980565
436,DES=+2000497.csv,258020455.8940412,158044507.8896265,10694364.7074497
437,DES=+2000497.csv,257099768.8558444,159873357.7689943,10857430.80003247
438,DES=+2000497.csv,256169922.9193084,161696510.2104782,11020109.85611189
439,DES=+2000497.csv,255230967.9655291,163513910.8302902,11182396.80078785
440,DES=+2000497.csv,254282954.3055362,165325505.833616,11344286.60436966
441,DES=+2000497.csv,253325932.6712073,167131242.0183251,11505774.28277899
442,DES=+2000497.csv,252359954.2061549,168931066.7785146,11666854.89793956
443,DES=+2000497.csv,251385070.4565885,170724928.107887,11827523.55815244
444,DES=+2000497.csv,250401333.3621564,172512774.6029626,11987775.41845845
445,DES=+2000497.csv,249408795.2467704,174294555.4661267,12147605.68098621
446,DES=+2000497.csv,248407508.8094161,176070220.5085128,12307009.59528698
447,DES=+2000497.csv,247397527.1149542,177839720.1527209,12465982.45865562
448,DES=+2000497.csv,246378903.5849136,179603005.4353743,12624519.61643785
449,DES=+2000497.csv,245351691.9882819,181360028.0095122,12782616.46232437
450,DES=+2000497.csv,244315946.4322961,183110740.1468226,12940268.43863066
451,DES=+2000497.csv,243271721.3532351,184855094.7397132,13097471.03656394
452,DES=+2000497.csv,242219071.5072198,186593045.3032234,13254219.79647636
453,DES=+2000497.csv,241158051.9610226,188324545.9767773,13410510.30810482
454,DES=+2000497.csv,240088718.0828888,190049551.5257796,13566338.21079729
455,DES=+2000497.csv,239011125.5333748,191768017.3430548,13721699.19372623
456,DES=+2000497.csv,237925330.2562046,193479899.4501311,13876588.99608825
457,DES=+2000497.csv,236831388.4691482,195185154.4983706,14031003.4072912
458,DES=+2000497.csv,235729356.6549251,196883739.7699472,14184938.26712768
459,DES=+2000497.csv,234619291.5521356,198575613.1786719,14338389.46593586
460,DES=+2000497.csv,233501250.1462222,200260733.2706698,14491352.94474731
461,DES=+2000497.csv,232375289.6604651,201939059.2249075,14643824.69542202
462,DES=+2000497.csv,231241467.5470139,203610550.8535741,14795800.76077069
463,DES=+2000497.csv,230099841.4779581,205275168.6023156,14947277.23466441
464,DES=+2000497.csv,228950469.3364402,206932873.550327,15098250.26213171
465,DES=+2000497.csv,227793409.2078122,208583627.4103003,15248716.03944319
466,DES=+2000497.csv,226628719.3708409,210227392.5282328,15398670.81418392
467,DES=+2000497.csv,225456458.2889622,211864131.8830957,15548110.88531324
468,DES=+2000497.csv,224276684.601589,213493809.0863654,15697032.60321276
469,DES=+2000497.csv,223089457.1154738,215116388.3814194,15845432.36972187
470,DES=+2000497.csv,221894834.7961311,216731834.6427981,15993306.63816158
471,DES=+2000497.csv,220692876.7593198,218340113.3753349,16140651.91334604
472,DES=+2000497.csv,219483642.2625909,219941190.7131563,16287464.75158264
473,DES=+2000497.csv,218267190.6969016,221535033.4185557,16433741.76065981
474,DES=+2000497.csv,217043581.5783003,223121608.8807406,16579479.59982368
475,DES=+2000497.csv,215812874.539685,224700885.1144595,16724674.97974272
476,DES=+2000497.csv,214575129.3226373,226272830.7585094,16869324.66246131
477,DES=+2000497.csv,213330405.7693374,227837415.0741276,17013425.4613418
478,DES=+2000497.csv,212078763.8145595,229394607.9432739,17156974.24099568
479,DES=+2000497.csv,210820263.4777534,230944379.866806,17299967.91720405
480,DES=+2000497.csv,209554964.8552123,232486701.9625575,17442403.45682825
481,DES=+2000497.csv,208282928.1123264,234021545.9633152,17584277.87770955
482,DES=+2000497.csv,207004213.4759254,235548884.2147158,17725588.24856141
483,DES=+2000497.csv,205718881.2267049,237068689.6730582,17866331.68885233
484,DES=+2000497.csv,204426991.6917344,238580935.9030418,18006505.36868234
485,DES=+2000497.csv,203128605.2370403,240085597.0754351,18146106.50865269
486,DES=+2000497.csv,201823782.2602566,241582647.9646775,18285132.37973084
487,DES=+2000497.csv,200512583.1833344,243072063.9464156,18423580.30311131
488,DES=+2000497.csv,199195068.4453,244553820.9949698,18561447.65007259
489,DES=+2000497.csv,197871298.4950568,246027895.6807249,18698731.84183162
490,DES=+2000497.csv,196541333.7842198,247494265.167432,18835430.3493939
491,DES=+2000497.csv,195205234.7599882,248952907.2094104,18971540.69339965
492,DES=+2000497.csv,193863061.8580571,250403800.1486353,19107060.44396363
493,DES=+2000497.csv,192514875.4955797,251846922.9116981,19241987.22050729
494,DES=+2000497.csv,191160736.0641964,253282255.0066301,19376318.69158103
495,DES=+2000497.csv,189800703.9231468,254709776.5195906,19510052.5746744
496,DES=+2000497.csv,188434839.3924873,256129468.1114202,19643186.63601369
497,DES=+2000497.csv,187063202.7464286,257541311.014071,19775718.69034536
498,DES=+2000497.csv,185685854.2068043,258945287.0269275,19907646.60070625
499,DES=+2000497.csv,184302853.9366807,260341378.5130351,20038968.27818063
500,DES=+2000497.csv,182914262.0341083,261729568.3952533,20169681.68164554
501,DES=+2000497.csv,181520138.5260127,263109840.1523504,20299784.81750669
502,DES=+2000497.csv,180120543.3622178,264482177.8150493,20429275.73942506
503,DES=+2000497.csv,178715536.4095941,265846565.9620335,20558152.54803714
504,DES=+2000497.csv,177305177.4463255,267202989.7159238,20686413.39066917
505,DES=+2000497.csv,175889526.1562842,268551434.7392224,20814056.46104652
506,DES=+2000497.csv,174468642.1235081,269891887.2302288,20941079.99899934
507,DES=+2000497.csv,173042584.8267764,271224333.918928,21067482.29016449
508,DES=+2000497.csv,171611413.6342779,272548762.062847,21193261.66568416
509,DES=+2000497.csv,170175187.7983712,273865159.4428819,21318416.50190137
510,DES=+2000497.csv,168733966.4504329,275173514.3590915,21442945.22005257
511,DES=+2000497.csv,167287808.5957958,276473815.6264582,21566846.28595698
512,DES=+2000497.csv,165836773.1087741,277766052.5706151,21690118.20970306
513,DES=+2000497.csv,164380918.7277782,279050215.0235401,21812759.5453317
514,DES=+2000497.csv,162920304.0505179,280326293.3192159,21934768.8905164
515,DES=+2000497.csv,161454987.5292951,281594278.2892572,22056144.88624024
516,DES=+2000497.csv,159985027.4663863,282854161.2585071,22176886.21646996
517,DES=+2000497.csv,158510482.0095154,284105934.0406024,22296991.60782672
518,DES=+2000497.csv,157031409.1474175,285349588.9335091,22416459.829254
519,DES=+2000497.csv,155547866.7054932,286585118.7150314,22535289.69168261
520,DES=+2000497.csv,154059912.3415546,287812516.638294,22653480.04769275
521,DES=+2000497.csv,152567603.5416616,289031776.4271995,22771029.79117335
522,DES=+2000497.csv,151070997.6160509,290242892.2718642,22887937.85697891
523,DES=+2000497.csv,149570151.6951547,291445858.8240316,23004203.22058363
524,DES=+2000497.csv,148065122.7257107,292640671.1924676,23119824.89773315
525,DES=+2000497.csv,146555967.4669635,293827324.9383374,23234801.94409432
526,DES=+2000497.csv,145042742.4869546,295005816.070567,23349133.45490241
527,DES=+2000497.csv,143525504.1589043,296176141.0411903,23462818.56460661
528,DES=+2000497.csv,142004308.657681,297338296.7406834,23575856.4465134
529,DES=+2000497.csv,140479211.9563609,298492280.493288,23688246.31242846
530,DES=+2000497.csv,138950269.8228751,299638090.0523258,23799987.41229658
531,DES=+2000497.csv,137417537.8167445,300775723.5955041,23911079.03384058
532,DES=+2000497.csv,135881071.2859021,301905179.7202166,24021520.50219834
533,DES=+2000497.csv,134340925.3636014,303026457.4388373,24131311.17955887
534,DES=+2000497.csv,132797154.9654102,304139556.1740131,24240450.46479721
535,DES=+2000497.csv,131249814.7862899,305244475.7539525,24348937.79310842
536,DES=+2000497.csv,129698959.2977583,306341216.4077147,24456772.63564052
537,DES=+2000497.csv,128144642.7451365,307429778.7604995,24563954.49912669
538,DES=+2000497.csv,126586919.1448777,308510163.8289378,24670482.9255171
539,DES=+2000497.csv,125025842.2819779,309582373.0163875,24776357.49160975
540,DES=+2000497.csv,123461465.7074683,310646408.1082311,24881577.80868141
541,DES=+2000497.csv,121893842.7359864,311702271.2671818,24986143.52211767
542,DES=+2000497.csv,120323026.4434275,312749965.0285934,25090054.31104329
543,DES=+2000497.csv,118749069.6646741,313789492.2957807,25193309.88795219
544,DES=+2000497.csv,117172024.9914027,314820856.3353468,25295909.99833734
545,DES=+2000497.csv,115591944.7699673,315844060.7725214,25397854.42032087
546,DES=+2000497.csv,114008881.0993591,316859109.5865096,25499142.96428436
547,DES=+2000497.csv,112422885.8292399,317866007.1058525,25599775.47249939
548,DES=+2000497.csv,110834010.5580507,318864758.0038008,25699751.81875816
549,DES=+2000497.csv,109242306.6311929,319855367.2937018,25799071.90800482
550,DES=+2000497.csv,107647825.1392813,320837840.3244007,25897735.67596705
551,DES=+2000497.csv,106050616.9164699,321812182.7756576,25995743.08878848
552,DES=+2000497.csv,104450732.5388464,322778400.6535799,26093094.1426613
553,DES=+2000497.csv,102848222.3228987,323736500.2860715,26189788.86345974
554,DES=+2000497.csv,101243136.324049,324686488.3183,26285827.30637448
555,DES=+2000497.csv,99635524.3352572,325628371.7081805,26381209.55554698
556,DES=+2000497.csv,98025435.88569188,326562157.7218795,26475935.72370568
557,DES=+2000497.csv,96412920.23946925,327487853.9293373,26570005.95180209
558,DES=+2000497.csv,94798026.3944586,328405468.1998109,26663420.40864807
559,DES=+2000497.csv,93180803.081155,329315008.6974363,26756179.2905537
560,DES=+2000497.csv,91561298.76161796,330216483.8768143,26848282.82096626
561,DES=+2000497.csv,89939561.62847765,331109902.4786171,26939731.2501097
562,DES=+2000497.csv,88315639.60400674,331995273.5252193,27030524.85462499
563,DES=+2000497.csv,86689580.33925976,332872606.3163533,27120663.93721142
564,DES=+2000497.csv,85061431.21327947,333741910.4247923,27210148.82626876
565,DES=+2000497.csv,83431239.33236925,334603195.6920606,27298979.87554026
566,DES=+2000497.csv,81799051.52943549,335456472.2241782,27387157.46375668
567,DES=+2000497.csv,80164914.36339433,336301750.3874372,27474681.99428201
568,DES=+2000497.csv,78528874.11864644,337139040.8042192,27561553.89476015
569,DES=+2000497.csv,76890976.80461438,337968354.3488554,27647773.61676472
570,DES=+2000497.csv,75251268.15534481,338789702.1435335,27733341.63545009
571,DES=+2000497.csv,73609793.62916382,339603095.5542603,27818258.44920722
572,DES=+2000497.csv,71966598.40838873,340408546.1868786,27902524.57932241
573,DES=+2000497.csv,70321727.39907782,341206065.8831472,27986140.56964232
574,DES=+2000497.csv,68675225.23081645,341995666.7168815,28069106.98624445
575,DES=+2000497.csv,67027136.25652456,342777360.9901549,28151424.41711475
576,DES=+2000497.csv,65377504.55227492,343551161.2295551,28233093.47183223
577,DES=+2000497.csv,63726373.91711258,344317080.1824853,28314114.78126158
578,DES=+2000497.csv,62073787.87286885,345075130.8134993,28394488.99725264
579,DES=+2000497.csv,60419789.66396677,345825326.3006524,28474216.79234536
580,DES=+2000497.csv,58764422.25722213,346567680.0318542,28553298.85947922
581,DES=+2000497.csv,57107728.34164628,347302205.6012084,28631735.91170488
582,DES=+2000497.csv,55449750.32826913,348028916.8053286,28709528.68189569
583,DES=+2000497.csv,53790530.34999672,348747827.639626,28786677.92245696
584,DES=+2000497.csv,52130110.26151838,349458952.2945731,28863184.4050319
585,DES=+2000497.csv,50468531.63928334,350162305.1519474,28939048.92020302
586,DES=+2000497.csv,48805835.78155436,350857900.7810718,29014272.27718976
587,DES=+2000497.csv,47142063.70854461,351545753.9350653,29088855.30354154
588,DES=+2000497.csv,45477256.16263883,352225879.5471167,29162798.84482901
589,DES=+2000497.csv,43811453.60869455,352898292.7267976,29236103.76433334
590,DES=+2000497.csv,42144696.23441546,353563008.7564231,29308770.94273651
591,DES=+2000497.csv,40477023.95078876,354220043.0874679,29380801.27781248
592,DES=+2000497.csv,38808476.39257714,354869411.3370399,29452195.6841207
593,DES=+2000497.csv,37139092.91885607,355511129.2844142,29522955.09270442
594,DES=+2000497.csv,35468912.61358963,356145212.8676249,29593080.45079114
595,DES=+2000497.csv,33797974.28623853,356771678.1801136,29662572.7214985
596,DES=+2000497.csv,32126316.47239485,357390541.4674302,29731432.88354418
