,X,Y,Z
2505,-226993552.8899381,426335455.8709001,-72305355.0491641
2506,-261206927.7757349,483856502.0551206,-20004239.79226416
2507,14776636.95470461,-518339784.8345312,-64970274.75936627
2508,599539340.6571156,-315375318.2352133,-107493251.3964033
2509,399678794.113134,-342389162.9450334,-85306805.70964888
2510,-278353688.0372222,358275595.5804377,85570694.49050327
2511,-135363019.2238402,-445515036.2415399,53090451.68736033
2512,-444419604.7513228,-492472495.3100828,3772917.750097632
2513,-427574158.367286,-143681488.7716275,-89789108.72466582
2514,-307130859.307138,-371503147.5302657,-107762155.983256
2515,121416760.3844118,-487623555.9758354,7587067.086965591
2516,339196523.2907455,-358683409.0638313,-64711971.52129662
2517,532763713.2218494,35786953.35737108,33290337.63531571
2518,-473322509.1704713,-58165904.98180039,-30342263.30072393
2519,205942988.8984943,415587720.6712971,551725.1175943017
2520,219398880.2167369,470967659.9962128,-6746104.814359248
2521,-154882852.7616836,418781805.8448387,177975689.9569817
2522,363179928.8229647,-351731500.5937872,388939.5628080666
2523,605100106.5409256,-202865134.7186996,-1858869.966688067
2524,303671184.5517254,506819276.0415064,11693813.05536199
2525,-238987073.303398,464848744.2724798,84180287.65127781
2526,-105802541.9343355,-470191509.5119036,126931443.3245261
2527,-505886083.6165907,269385399.630429,-30653290.84027365
2528,-151067925.5927987,-476685542.9921932,-107275064.4515364
2529,388119073.3517317,334347859.880162,-98090658.05905846
2530,-266877903.131912,-475253909.3487782,-43735669.61861929
2531,150588727.3357881,369840371.246371,-2985674.53944172
2532,375764478.3419726,257550920.5868117,22884011.74069567
2533,208316567.5176439,437120042.1281084,150494349.9224146
2534,-513321090.5638345,240747743.3257458,102666070.3524167
2535,-144844593.1626591,643252962.5945671,-94880897.13334532
2536,-437586755.4386365,-303098867.5251961,58834000.63948745
2537,54398077.77665071,-468709599.0604303,180213532.8345277
2538,-207331053.0589457,-437723432.7023692,149711213.4139537
2539,270290426.7235393,-377201772.6351557,-48775181.93136278
2540,-147639543.463378,-426780587.5208073,104910835.7049551
2541,428053344.6305913,-228036459.5868611,-12853039.27214399
2542,377155024.1958454,364767868.0182745,-38703866.30727905
2543,64222106.83289532,-550786272.821699,-49315065.4844473
2544,-96791471.81166898,465466015.1652675,191288963.753477
2545,-110623433.0147502,419260744.1184714,21440997.78175646
2546,-290285205.2937377,435133548.8144325,156650920.6150241
2547,-333569309.9258978,358158187.7739822,60412938.86979468
2548,-86854004.75041495,-448566700.6611424,-32516317.29997778
2549,-249307093.3966537,-307350030.9387242,-111081937.393069
2550,478782195.9543054,44075337.9345737,-38719410.15356524
2551,-176366985.1869518,481213369.8524506,-121905.7897629142
2552,584803759.4628884,-152881067.9931389,120345688.8065951
2553,571898959.2540705,-106637796.587357,-127794342.8386882
2554,-310419260.5979053,615969486.779297,131943705.2503356
2555,-470753381.85146,80606921.92935923,-95772781.41719994
2556,-524355520.2300173,186483635.9397103,-24796828.58282788
2557,-583217592.083325,-14519500.9859931,46981733.95522888
2558,174957050.0545958,-537218237.179145,79921404.0727714
2559,-363487801.8668892,-341230977.7147159,-15278590.28347109
2560,-198976225.188023,-487989803.1024877,-44857415.37364998
2561,-286045867.5242824,-455201788.6557621,10230726.21041474
2562,-115741208.1931613,-566757064.7773649,-30941115.63663924
2563,472867989.3847231,-177118538.1036046,61163925.19854873
2564,-424302135.2878862,296359202.9567901,47522499.54393788
2565,-99448666.79727164,653249332.1601696,133547556.5382149
2566,-397222084.7015218,402438436.7533221,20825252.57461086
2567,-10258860.56867505,-493051271.5553494,-18830681.62398958
2568,-605618819.1610991,-372661517.3591034,-4917534.823843777
2569,8564853.712559054,-573508141.3605745,4415693.842810601
2570,369810424.9825873,-448374682.384226,33256431.17741719
2571,332064975.082723,-410741297.9442445,103461517.7712314
2572,444784327.7744988,88774618.76153128,120846924.2779791
2573,387430470.3376462,-240595706.1036329,75207792.29589525
2574,184565759.8239,515568962.1966702,29191887.00888202
2575,-188386353.512374,539619652.3507593,-25118883.50206608
2576,-447094261.9487579,-228254412.9416155,79339055.6297365
2577,-392983821.8507816,-289475622.5047714,70449122.66823527
2578,-607369218.4093634,-390151497.3486692,45121760.20106699
2579,-632104367.6422148,-333641031.6112682,50055609.80902535
2580,-145339842.8065691,-540110495.8117931,31120514.89989465
2581,73648545.2673977,463685348.0401846,177661094.2600999
2582,318168801.6449973,-257327606.2831582,-64213442.77748811
2583,-25284023.79006255,-430431544.7980219,-56364725.004269
2584,-263043661.3171353,452610450.5767413,-74434323.4824507
2585,468793989.9792078,-368794497.8870459,-59157761.48670939
2586,337486099.7523692,320745504.3001425,43627385.72230017
2587,525687116.173565,-20568498.92156991,30254161.5053644
2588,336005066.1670783,377936333.9134316,57737394.41218208
2589,-220932773.1256773,450250174.8339543,-67560896.21134916
2590,259630324.4033144,399104678.7903731,105574759.4296512
2591,-225144242.0300748,647316069.2358222,33842179.51086834
2592,-89256635.23894204,449883514.6220555,82249046.75511128
2593,261343289.3880988,476527735.9906642,-66593374.10336606
2594,-489964836.3749243,159735564.7201947,-27918377.74714444
2595,-459806409.4774675,-92016791.13353723,-4180298.523678467
2596,-390985782.2735777,287099933.3844687,-68145061.8296757
2597,-436453005.2398732,147603745.4467791,69560999.03543273
2598,-534089507.5404691,-72415625.10409097,-121566964.1019271
2599,-692957919.5066569,-304236329.6548195,64127695.06251573
2600,508784837.7434574,-146985409.3701307,-2274484.232401922
2601,596653909.5911676,-170152523.5566529,-26622932.41630758
2602,-518276319.7586264,-368712237.7332754,18971454.20872705
2603,-461839892.5427025,-437213737.1714648,102269322.0246429
2604,-411472258.9387274,279854043.2521614,28968391.96764497
2605,255955078.043727,382180522.1900355,-188762356.6407334
2606,178832943.4574051,-457798847.1254504,112544513.9459949
2607,-54316524.31533612,656110435.1317705,-66964039.46041092
2608,578583614.3556968,-305253716.6737596,-22814581.41167088
2609,414069684.111866,-397406988.3390392,73188727.34490678
2610,240895033.7105402,492190435.8210114,127159502.507799
2611,446004152.1681384,114710592.0064043,72188061.90936583
2612,253004344.3661877,-488584066.5149012,73486855.33864897
2613,-465453662.8166673,-128341811.4575778,14969091.82976219
2614,374959460.3316099,-268962967.1243914,171659309.8199985
2615,-542293781.636798,-86149811.34400317,133938962.8378897
2616,497424787.9030187,-89531985.2588939,-164977127.8930856
2617,374761588.7399721,224482038.4220164,-109975195.2742653
2618,62336992.8309174,550412394.5180876,11324173.82260433
2619,319762406.391642,335061490.189449,159904602.6959406
2620,272002165.8891211,409310262.1920092,419516084.0609202
2621,-214112281.9195872,437129431.2677137,73038108.7120311
2622,-561376961.0278912,-451697708.559655,165601642.5804279
2623,550196979.9030746,-300086231.0259671,-115808317.3337675
2624,-489295539.1912732,70366323.2346395,-148057870.7253004
2625,-466095207.5842949,134115836.7235209,-117414571.6377176
2626,-426194415.9583735,159218741.5087658,-166426017.8924353
2627,-307072602.4604548,-363034693.9512838,130278708.1913697
2628,-412690416.6424353,-504742449.3392369,63344020.82444769
2629,-112509930.4960765,-486323647.8170986,-14950350.44425267
2630,6333105.353580033,-521125149.4961513,-5956027.113022923
2631,-410567648.4485815,-100023590.9528762,-88018105.72416681
2632,606360880.7319119,-109657625.3637469,66630633.70549899
2633,490850634.1311374,-65910711.07643243,-32306338.14262701
2634,237056026.7114281,369876104.3905196,-180605147.0099606
2635,-175570714.7410246,648715886.2445498,-74717033.05096048
2636,608831430.901779,-266168837.9065108,-99779167.67431614
2637,-45365365.39609119,464930622.9661808,-70845277.3180993
2638,-537128737.8277205,83884007.43553965,-231752260.0028883
2639,-494705321.0068533,163777067.0400664,-38694053.30547511
2640,-606740154.1851084,-11576737.15368154,8930543.004764732
2641,-62342844.72730675,-369522000.1180584,4494523.871346742
2642,-495535402.866361,149951200.163783,138936947.5146276
2643,-349629167.8372959,-169932496.1333519,59139425.80368507
2644,282709790.9761319,-348635557.1913525,88977862.99318108
2645,-86018047.73186171,-1043788240.660021,-861475616.8758671
2646,710553314.3312999,-973002221.69891,438881937.3735796
2647,1507212915.374635,161696406.6081322,-94834269.36396782
2648,-2240421423.814003,563062735.725532,-22716546.2201097
2649,744681477.3444011,-1999109892.242754,-291357377.3078306
2650,-979274776.571966,-1699536743.405163,-530463631.2951539
2651,218956144.6453122,1846431404.993681,196465668.8454924
2652,-529135680.356389,-1364613134.08573,113127207.7752855
2653,-1703647493.410858,-1050433251.581387,919742609.8000132
2654,-649046527.1866406,-1017329518.36926,-299675141.2939812
2655,-1661478116.097118,1042931314.883521,-391018593.1551955
2656,888228336.7030244,711562831.6046551,-83878602.65053087
2657,2555632535.069252,-1405337699.933183,-127958486.8410195
2658,-2272730121.313723,320084069.0118232,-323633220.9078305
2659,-3148560256.163052,373046506.5455797,777229180.4945229
2660,-1120095006.473366,1643877290.981073,511449214.0200126
2661,2589166991.699268,194847466.9709296,-3709273.650500074
2662,2412143568.545164,-135364708.4522274,159391086.45522
2663,-233080975.0785164,2713699343.591388,-124773818.0902886
2664,-72933940.63099921,-2482244951.992215,-371789329.5355324
2665,-1136786115.061214,-1536890004.936812,-140177863.963776
2666,-338801639.1464182,-2355504801.598852,338030589.1231544
2667,1171274257.922714,-658043084.9524746,820468832.2109427
2668,797872635.8726505,1857300619.916511,382711530.4623569
2669,-2165541081.155875,551480358.8641094,959695856.2558712
2670,116829433.5963913,-2945226908.964402,559621973.7058663
2671,-2868595032.415155,-524841869.1927018,-143378620.9863675
2672,1488303134.705547,-2198869786.300388,192500467.1023691
2673,1267243251.072124,1923432455.242239,258027769.1747086
2674,-657148114.495657,2704726699.680823,-318659213.5353224
2675,880208992.6730137,-1773301355.334315,127041853.9684222
2676,532837571.8243641,-1240508447.350457,-1357623895.99147
2677,-402597679.8418214,288976646.1453562,-235749799.0464065
2678,683988835.2178574,659733661.3785763,-92429850.60539316
2679,5121696039.815446,958320409.9180132,129108495.2530103
2680,-965121201.8964512,6358346019.232608,46534551.72628784
2681,-1146176332.145672,2571918258.84664,101202098.967392
2682,128275361.0189481,3392080974.880696,-685195279.9564178
2683,-1478012727.879671,-4182231870.525259,875375784.4534734
2684,622087102.6624298,2584525175.025349,469409962.2196144
2685,-976849629.1571312,2890445498.45179,1148664177.711281
2686,-708352499.1018286,2474178784.442664,84881622.69464254
2687,4360987558.786441,3762400554.001213,673438574.1492956
2688,4082435097.999251,5661466652.755775,41833735.64192653
2689,4081482047.229985,-4008213228.205489,-55775245.32484531
2690,-3227977677.149045,5436261113.170566,52259116.8382988
2691,5587253219.920223,-1113846798.467291,298089582.9220578
2692,-2882555534.720823,-6742797522.01368,207264995.5343704
2693,-2087264819.400058,-4831499802.616035,197392462.5291288
2694,5501290557.342228,-2563844260.712731,16103085.43904305
2695,4397592996.318853,-514927486.4594075,-37814447.13475341
2696,6147502196.893125,-1515846020.695109,-1131244.788207412
2697,3732900480.76616,-5465117849.889585,3541823.040304899
2698,5966128243.150301,1713886132.670877,30799631.97008288
2699,-975824405.3954796,6548327804.545555,-140939967.204937
2700,-5339956488.05095,-3382014190.778646,-458599611.9267471
2701,2364484998.33657,5550164346.847466,1055332977.031622
2702,5153756356.64573,-4317046990.599159,-259454659.096138
2703,3422394795.312766,-4612865643.448079,192793595.020117
2704,5721404079.051579,-968690868.2228605,-217346581.2201753
2705,2465531070.863342,5568059725.718191,49010460.3351388
2706,4162412338.274257,4802415948.564396,77078760.3739574
2707,3613760578.409326,3118901565.537725,-256920120.4126056
2708,385348368.1116028,6413960089.916775,18573769.19348097
2709,5984938112.360379,-2782707372.68203,-322346032.9772693
2710,-2806346359.333134,2922074656.496774,30675474.13236964
2711,-6542785051.811705,-423018265.1307833,391231350.6505364
2712,2546148386.679404,4057907635.741232,473882932.65906
2713,-2814374042.356282,5629513423.173694,124527830.4136586
2714,-3922600317.532118,5314428839.471189,205841701.8441188
2715,-1837848093.539063,2686765471.882031,1854671899.224527
2716,1015918863.50798,-501012583.9305768,-2777199253.855927
2717,-1476291439.608188,1134539377.383552,2846108443.628647
2718,3584079200.919558,2032725533.621176,790198869.663591
2719,10716154065.12357,7750504442.082711,-6648872417.584112
